t_ms,target_um,current_um_A,current_um_B
24.759990096,92.9145,91.3504,99.9766
24.79999008,92.9145,91.355,99.9766
24.839990064,92.9145,91.3596,99.9766
24.879990048,92.9145,91.3642,99.9766
24.919990031999998,92.9145,91.3687,99.9766
24.959990016000003,92.9145,91.3734,99.9766
24.99999,92.9145,91.378,99.9766
25.039989983999998,92.9145,91.3825,99.9766
25.079989968,92.9145,91.3871,99.9766
25.119989951999997,92.9145,91.3917,99.9767
25.159989936,92.9145,91.3963,99.9767
25.19998992,92.9145,91.4008,99.9767
25.239989904,92.9145,91.4054,99.9767
25.279989888,92.9145,91.41,99.9768
25.319989872,92.9145,91.4146,99.9768
25.359989856,92.9145,91.4192,99.9768
25.399989839999996,92.9145,91.4238,99.9768
25.439989824,92.9145,91.4284,99.9768
25.479989808,92.9145,91.433,99.9769
25.519989792,92.9145,91.4376,99.9769
25.559989776,93.015,91.4422,99.9769
25.59998976,93.015,91.4467,99.977
25.639989743999998,93.015,91.4513,99.9769
25.679989728000002,93.015,91.4559,99.977
25.719989712,93.015,91.4605,99.977
25.759989696,93.015,91.4651,99.977
25.79998968,93.015,91.4697,99.977
25.839989663999997,93.015,91.4744,99.977
25.879989648,93.015,91.479,99.9771
25.919989632,93.015,91.4837,99.9771
25.959989616,93.015,91.4883,99.9771
25.9999896,93.015,91.4929,99.9771
26.039989584,93.015,91.4975,99.9771
26.079989568,93.015,91.5022,99.9771
26.119989552,93.015,91.5068,99.9772
26.159989535999998,93.015,91.5114,99.9771
26.199989520000003,93.015,91.516,99.9772
26.239989504,93.015,91.5206,99.9772
26.279989488,93.015,91.5252,99.9771
26.319989472,93.015,91.5299,99.9772
26.359989455999997,93.1155,91.5345,99.9772
26.39998944,93.1155,91.5392,99.9772
26.439989424,93.1155,91.5438,99.9772
26.479989408,93.1155,91.5484,99.9772
26.519989392,93.1155,91.5531,99.9772
26.559989376,93.1155,91.5577,99.9772
